BootstrapReplicate,AP_HRGGM,AP_LVGGM,AP_PriorCorrelation,Enrichment721_HRGGM,Enrichment721_LVGGM,Enrichment721_PriorCorrelation
474,0.278527895345284,0.176102044805534,0.193498825886321,1.48288020319837,1.13687482245208,1.29340106612302
475,0.303243526646498,0.178743769286547,0.198602488347347,1.51583309660278,1.10392192904767,1.22749527931421
476,0.276829041838215,0.183765924266098,0.195429286783795,1.44168908644286,1.16158949250539,1.27692461942082
477,0.250640077629494,0.170176840713222,0.191758561720242,1.36754507628294,1.02977791888776,1.15335126915429
478,0.285332500204185,0.179521531537095,0.216441153083143,1.49935664990057,1.17806593920759,1.40049796968735
479,0.263951652423596,0.187422396212231,0.180933867494026,1.35106862958074,1.31811573617633,1.15335126915429
480,0.271832625465443,0.184372903036193,0.209903144873687,1.49111842654947,1.17806593920759,1.31811573617633
481,0.269835148944378,0.183402134448031,0.200347051672964,1.39225974633625,1.16158949250539,1.23573350266531
482,0.259797889396624,0.179184444896374,0.194331043132359,1.33459218287853,1.13687482245208,1.1945423859098
483,0.290919847239206,0.189794129596858,0.204085511540124,1.5982153301138,1.1945423859098,1.31811573617633
484,0.285872380126221,0.189218703801789,0.214997960566361,1.54054776665608,1.26044817271861,1.35106862958074
485,0.258107082081262,0.183983188239206,0.195535807962402,1.33459218287853,1.12863659910098,1.24397172601641
486,0.27683717169264,0.175894462238887,0.195476717738641,1.53230954330498,1.12863659910098,1.24397172601641
487,0.286328888361177,0.170901556917024,0.191757782048848,1.54054776665608,1.12039837574988,1.14511304580318
488,0.282665118808421,0.185427887176248,0.200664728301867,1.44168908644286,1.25220994936751,1.35106862958074
489,0.283172307275395,0.185428842518598,0.212034739986028,1.44992730979396,1.16158949250539,1.35930685293184
490,0.308991459148353,0.182913913033516,0.2054218314822,1.54878599000719,1.1945423859098,1.36754507628294
491,0.287231376334572,0.183601294631267,0.200380876222695,1.54054776665608,1.1945423859098,1.26868639606972
492,0.304361486572824,0.176003174616983,0.192678288504249,1.38402152298514,1.11216015239878,1.1945423859098
493,0.278604384391473,0.181922341218152,0.192400567303863,1.45816553314506,1.14511304580318,1.22749527931421
494,0.293288070550852,0.189738147278552,0.208462545006045,1.54878599000719,1.26868639606972,1.40873619303845
495,0.275984478116237,0.182467658781834,0.216752334491947,1.53230954330498,1.16982771585649,1.27692461942082
496,0.293017755309532,0.19392827600545,0.208603228944362,1.64764467022041,1.23573350266531,1.32635395952743
497,0.267866310620104,0.176893140188142,0.202247618424411,1.40873619303845,1.02153969553665,1.26044817271861
498,0.274643067933333,0.183387597023749,0.198862159872666,1.50759487325168,1.26044817271861,1.2192570559631
499,0.27123233788203,0.18793607787227,0.19378235703374,1.41697441638955,1.24397172601641,1.28516284277192
500,0.281627523615874,0.204680347874473,0.209589074249234,1.55702421335829,1.34283040622963,1.28516284277192
501,0.279168469179346,0.189140747446443,0.199702285593928,1.46640375649616,1.26044817271861,1.27692461942082
502,0.274550371254347,0.184951955564366,0.201362088115678,1.43345086309176,1.16158949250539,1.26868639606972
503,0.292509103051732,0.191334401802691,0.209148456108431,1.54878599000719,1.26868639606972,1.36754507628294
504,0.263912331938414,0.1863589960149,0.192088559897761,1.42521263974065,1.26868639606972,1.24397172601641
505,0.282136340385709,0.186326380031891,0.192344987853336,1.49935664990057,1.2192570559631,1.24397172601641
506,0.29274782676806,0.184852149809167,0.194577948916633,1.58173888341159,1.211018832612,1.27692461942082
507,0.278956076541469,0.194354287112529,0.20324708512237,1.55702421335829,1.23573350266531,1.27692461942082
508,0.298544048965672,0.193426567900582,0.199252060793377,1.65588289357151,1.22749527931421,1.22749527931421
509,0.263685024902792,0.185348859876689,0.192684599928672,1.40873619303845,1.09568370569657,1.22749527931421
510,0.279066631579734,0.19165494541305,0.192475231602547,1.47464197984727,1.31811573617633,1.1945423859098
511,0.28689410211731,0.176514627555069,0.202044249071556,1.51583309660278,1.11216015239878,1.28516284277192
512,0.279837097830292,0.173870510557193,0.197946669491455,1.47464197984727,1.08744548234547,1.27692461942082
513,0.288533376091551,0.193934849160606,0.201857233696436,1.58173888341159,1.30163928947412,1.23573350266531
514,0.270911397483657,0.185986933931975,0.196953437819898,1.46640375649616,1.22749527931421,1.30987751282523
515,0.282661578850367,0.180977557002679,0.201703256950383,1.58173888341159,1.16982771585649,1.30987751282523
516,0.270779855774678,0.198300672555613,0.199332988042014,1.46640375649616,1.38402152298514,1.25220994936751
517,0.28397068955291,0.187060340712634,0.210201099276588,1.55702421335829,1.24397172601641,1.30987751282523
518,0.288014900552055,0.190462628422179,0.19460176516928,1.43345086309176,1.211018832612,1.26044817271861
519,0.256944128029058,0.189634415488444,0.20053450828129,1.45816553314506,1.30163928947412,1.27692461942082
520,0.280122963965534,0.174887044789507,0.207403089036173,1.46640375649616,1.06273081229216,1.40049796968735
521,0.288587914238079,0.18995445795123,0.199289348909102,1.42521263974065,1.27692461942082,1.30163928947412
522,0.2831832114831,0.184496966342614,0.198130991111255,1.57350066006049,1.22749527931421,1.22749527931421
523,0.28437549684232,0.18486534633352,0.208312063525819,1.54878599000719,1.14511304580318,1.2192570559631
524,0.27912079114642,0.189256518345757,0.201053342215185,1.57350066006049,1.26044817271861,1.25220994936751
525,0.288639308724508,0.178679775350932,0.204412053205671,1.58173888341159,1.04625436558996,1.35106862958074
526,0.268753160258276,0.172847111126636,0.184253907844815,1.38402152298514,1.14511304580318,1.09568370569657
527,0.252630569847627,0.179188877123305,0.196025590052426,1.35930685293184,1.12863659910098,1.16982771585649
528,0.288188759719942,0.178715483419276,0.202401464911323,1.54054776665608,1.211018832612,1.11216015239878
529,0.282142113738422,0.184572814853349,0.189610707910755,1.58173888341159,1.1945423859098,1.25220994936751
530,0.271202891076472,0.182767544297611,0.201470197849405,1.42521263974065,1.211018832612,1.28516284277192
531,0.282628661982416,0.199977314977312,0.205640651529074,1.50759487325168,1.31811573617633,1.26044817271861
532,0.275309678702535,0.18233094578975,0.194834390863062,1.47464197984727,1.15335126915429,1.2027806092609
533,0.26173974477756,0.180275349503964,0.203565142561434,1.42521263974065,1.12863659910098,1.26868639606972
534,0.258441093720457,0.193809733412608,0.209177671461914,1.46640375649616,1.28516284277192,1.31811573617633
535,0.276070163480463,0.185634764967729,0.20040564510485,1.47464197984727,1.23573350266531,1.29340106612302
536,0.281643982891266,0.165915277571621,0.192537559565103,1.614691776816,0.996825025483348,1.15335126915429
537,0.28361953076627,0.180046098172009,0.199894453954336,1.56526243670939,1.09568370569657,1.211018832612
538,0.294967388863465,0.187341965518204,0.203563675111693,1.50759487325168,1.22749527931421,1.28516284277192
539,0.281559869167694,0.195662788025257,0.206044823540023,1.48288020319837,1.24397172601641,1.34283040622963
540,0.249619057427542,0.201092394709404,0.201355083883313,1.36754507628294,1.23573350266531,1.2027806092609
541,0.288625115135415,0.190060161746232,0.204215613256288,1.52407131995388,1.22749527931421,1.33459218287853
542,0.282589479471893,0.182351163519509,0.203905438537385,1.56526243670939,1.22749527931421,1.25220994936751
543,0.305430386798532,0.182900322847249,0.193283296759669,1.614691776816,1.11216015239878,1.23573350266531
544,0.312352946504141,0.191951344507886,0.201197727241267,1.58173888341159,1.24397172601641,1.211018832612
545,0.285610739947721,0.185849691546569,0.198417866333588,1.48288020319837,1.12863659910098,1.31811573617633
546,0.278689570176972,0.181532698870195,0.218018094872668,1.53230954330498,1.13687482245208,1.35106862958074
547,0.298366379242978,0.179469116851788,0.194131059092225,1.5982153301138,1.17806593920759,1.211018832612
548,0.314138052274439,0.19580944702236,0.216822642929338,1.65588289357151,1.22749527931421,1.37578329963404
549,0.271078864745521,0.198619993903013,0.209327051707546,1.48288020319837,1.25220994936751,1.28516284277192
550,0.289818934086343,0.178904439666612,0.192302823179392,1.48288020319837,1.1863041625587,1.27692461942082
551,0.264748005066167,0.17932120831722,0.189953318985576,1.39225974633625,1.09568370569657,1.16158949250539
552,0.257090382866548,0.189792447279451,0.209760946921945,1.43345086309176,1.2192570559631,1.38402152298514
553,0.294176704096336,0.184884798737799,0.196313643846593,1.48288020319837,1.211018832612,1.30163928947412
554,0.264019878072488,0.171453824859163,0.204723565407815,1.42521263974065,1.06273081229216,1.2027806092609
555,0.282921460094514,0.181011967387085,0.202192302200945,1.54054776665608,1.17806593920759,1.30163928947412
556,0.303069143997736,0.18459458376997,0.194997860699448,1.57350066006049,1.211018832612,1.1863041625587
557,0.288901607583914,0.185075867330448,0.217519353404077,1.54054776665608,1.16158949250539,1.39225974633625
558,0.261488237132199,0.184109208657826,0.214495536792501,1.34283040622963,1.16982771585649,1.40873619303845
559,0.271012029131736,0.188179024621669,0.194857403960828,1.44992730979396,1.26868639606972,1.25220994936751
560,0.27632720113314,0.193701048042195,0.215984857331338,1.5899771067627,1.16982771585649,1.40049796968735
561,0.275863599281967,0.180963367297004,0.210944562752831,1.66412111692261,1.17806593920759,1.23573350266531
562,0.261432519695885,0.181572606512584,0.192567215099787,1.37578329963404,1.14511304580318,1.1863041625587
563,0.290033102941532,0.185729803080358,0.206273453368963,1.42521263974065,1.12039837574988,1.41697441638955
564,0.257326245669139,0.180301923694901,0.196901572410321,1.44168908644286,1.14511304580318,1.30987751282523
565,0.283393006392657,0.190876786641375,0.206163332465197,1.48288020319837,1.16982771585649,1.34283040622963
566,0.287802242987737,0.199793548372451,0.226995477940749,1.6064535534649,1.37578329963404,1.39225974633625
567,0.304771050702491,0.179140848656038,0.194515627051468,1.63116822351821,1.23573350266531,1.26868639606972
568,0.271741635189064,0.184529744344907,0.203419615234233,1.44168908644286,1.13687482245208,1.35106862958074
569,0.284732792090586,0.182315139762387,0.202170280444537,1.53230954330498,1.2192570559631,1.23573350266531
570,0.272722398053252,0.175403985346032,0.205095417566724,1.40873619303845,1.07096903564327,1.30987751282523
571,0.288523468854821,0.185052101571386,0.193293566329444,1.49935664990057,1.25220994936751,1.29340106612302
572,0.281783161050256,0.170053774461446,0.19335408008037,1.47464197984727,1.10392192904767,1.29340106612302
573,0.301115026460549,0.168832038286688,0.187334466595431,1.5982153301138,1.02153969553665,1.16158949250539
574,0.269603498917539,0.183555421452051,0.194702963029788,1.40873619303845,1.17806593920759,1.22749527931421
575,0.307706411888509,0.189401888300868,0.196562321382,1.614691776816,1.2192570559631,1.25220994936751
576,0.262653723768279,0.183241563903233,0.197787708333002,1.44168908644286,1.12863659910098,1.29340106612302
577,0.311097799806538,0.172618143541201,0.188479866429041,1.6064535534649,1.07920725899437,1.17806593920759
578,0.280721659300544,0.187010414137677,0.215549100374886,1.54054776665608,1.2027806092609,1.40049796968735
579,0.279081071773742,0.194614203272218,0.19938538163392,1.50759487325168,1.29340106612302,1.37578329963404
580,0.299729951486788,0.192192898227125,0.203764622641009,1.51583309660278,1.2027806092609,1.36754507628294
581,0.283707192681687,0.186229921723736,0.213322747533237,1.54054776665608,1.2027806092609,1.39225974633625
582,0.283276551914601,0.191455776103223,0.206071155160263,1.58173888341159,1.26044817271861,1.32635395952743
583,0.276370949600185,0.187432915872663,0.204195670466557,1.49935664990057,1.24397172601641,1.30987751282523
584,0.285995887796604,0.167632538377011,0.198029600587393,1.58173888341159,0.988586802132246,1.2192570559631
585,0.293776971362884,0.18968366169913,0.202205894333371,1.49935664990057,1.2192570559631,1.33459218287853
586,0.300145707505604,0.188070163060328,0.196748250229709,1.55702421335829,1.16982771585649,1.1945423859098
587,0.285956918837487,0.177580790462041,0.193885602925803,1.49935664990057,1.06273081229216,1.26868639606972
588,0.317710207445772,0.185472588130202,0.202713063926516,1.5899771067627,1.15335126915429,1.30987751282523
589,0.282471698197176,0.193281570878214,0.219550279221827,1.45816553314506,1.25220994936751,1.41697441638955
590,0.291825888328239,0.173328919410326,0.183825683759129,1.68059756362482,1.10392192904767,1.15335126915429
591,0.273271837373972,0.175572399483685,0.186464755483626,1.50759487325168,1.13687482245208,1.1863041625587
592,0.262492309306593,0.187255854973925,0.197348773014286,1.39225974633625,1.25220994936751,1.16158949250539
593,0.272172499775464,0.186553919537255,0.199976625650598,1.48288020319837,1.11216015239878,1.22749527931421
594,0.277768591027695,0.187591332490419,0.196922419669355,1.53230954330498,1.26044817271861,1.27692461942082
595,0.261929028725662,0.193526474585512,0.202151282090996,1.40873619303845,1.16158949250539,1.33459218287853
596,0.283855628065208,0.179092245366461,0.192442555501133,1.46640375649616,1.17806593920759,1.27692461942082
597,0.269006798789259,0.192864433507526,0.202324152831401,1.40049796968735,1.24397172601641,1.30987751282523
598,0.273242509160024,0.191324390787015,0.194178042879164,1.40873619303845,1.33459218287853,1.24397172601641
599,0.28956560613448,0.183926132180787,0.19838890002595,1.5899771067627,1.16158949250539,1.28516284277192
600,0.279960099545634,0.190398035535929,0.197673959682188,1.45816553314506,1.1863041625587,1.26044817271861
601,0.268413740603122,0.178266856505612,0.197779626559624,1.42521263974065,1.15335126915429,1.29340106612302
602,0.274220767491551,0.202655817917545,0.22438485560439,1.44168908644286,1.27692461942082,1.39225974633625
603,0.266768198246913,0.169552569320723,0.192006641023821,1.49111842654947,1.02153969553665,1.24397172601641
604,0.298897167764671,0.184530421792674,0.202909799198839,1.54054776665608,1.15335126915429,1.26868639606972
605,0.29944098434035,0.184023898320612,0.208805038948733,1.56526243670939,1.22749527931421,1.36754507628294
606,0.291093169051688,0.183628088744404,0.197945756901917,1.47464197984727,1.17806593920759,1.27692461942082
607,0.278203203954577,0.190435525759092,0.210150312821615,1.54054776665608,1.1863041625587,1.32635395952743
608,0.298712260554698,0.178996118313332,0.203915998255622,1.6064535534649,1.12863659910098,1.26868639606972
609,0.254359555165123,0.171940156147063,0.192847797841664,1.50759487325168,1.11216015239878,1.1945423859098
610,0.29047513495524,0.18625160559824,0.197540329346217,1.44992730979396,1.26868639606972,1.32635395952743
611,0.262749808133154,0.19205855415508,0.205012273477602,1.46640375649616,1.23573350266531,1.28516284277192
612,0.279802338653829,0.174227738524943,0.185930934023648,1.49935664990057,1.16158949250539,1.15335126915429
613,0.268667787647635,0.184092503959357,0.21049285745842,1.33459218287853,1.15335126915429,1.42521263974065
614,0.285070116718454,0.19421982789992,0.205417500169853,1.49111842654947,1.30987751282523,1.32635395952743
615,0.264288569008307,0.197111912361084,0.222862412596554,1.45816553314506,1.26044817271861,1.34283040622963
616,0.288230485883044,0.184825377506607,0.194584401479616,1.58173888341159,1.26044817271861,1.24397172601641
617,0.293723243653794,0.186987563155351,0.207914294560749,1.57350066006049,1.1945423859098,1.23573350266531
618,0.271366500978204,0.187595803194065,0.194067556376022,1.45816553314506,1.2027806092609,1.26868639606972
619,0.280694079445638,0.176074246811715,0.202644518851057,1.49111842654947,1.07096903564327,1.35106862958074
620,0.288220647251691,0.194366392814648,0.19995221385254,1.49935664990057,1.29340106612302,1.26868639606972
621,0.277074222558127,0.191216537552094,0.204147109988685,1.55702421335829,1.30987751282523,1.31811573617633
622,0.288080354487117,0.19788638043762,0.210535723801885,1.56526243670939,1.32635395952743,1.35106862958074
623,0.283779878871939,0.201785127820545,0.218760138255803,1.54878599000719,1.28516284277192,1.38402152298514
624,0.256958420482877,0.186291736632162,0.199165307011671,1.39225974633625,1.1863041625587,1.29340106612302
625,0.265791468127919,0.178829874968382,0.189763726298401,1.45816553314506,1.09568370569657,1.23573350266531
626,0.267174801727769,0.175438797392188,0.188965577727851,1.49111842654947,1.07920725899437,1.2027806092609
627,0.274673386319296,0.193142548523894,0.203356064267697,1.44168908644286,1.1863041625587,1.29340106612302
628,0.294257793089992,0.183508196746843,0.205254254034083,1.6229300001671,1.15335126915429,1.28516284277192
629,0.285619931376147,0.183639110944463,0.194423970511856,1.47464197984727,1.1945423859098,1.13687482245208
630,0.2905375069919,0.189055483593926,0.213004088016305,1.5899771067627,1.1945423859098,1.35930685293184
631,0.275085293430265,0.175306791419983,0.189736750969948,1.43345086309176,1.07920725899437,1.16982771585649
632,0.29804779441597,0.175291545931915,0.201919422744771,1.53230954330498,1.12039837574988,1.30987751282523
633,0.279393811335713,0.185122908277501,0.217859197207695,1.54054776665608,1.14511304580318,1.35930685293184
634,0.266394446804224,0.182290833454201,0.197271612418434,1.46640375649616,1.14511304580318,1.2192570559631
635,0.302587139544345,0.187606469642262,0.217244901967063,1.54878599000719,1.25220994936751,1.40049796968735
636,0.26867749312618,0.185208264228334,0.1944931762677,1.44168908644286,1.12039837574988,1.211018832612
637,0.297167186044416,0.184542598649263,0.211787637096613,1.50759487325168,1.2192570559631,1.40049796968735
638,0.270887197513754,0.182396643959479,0.203806413795231,1.43345086309176,1.1945423859098,1.24397172601641
639,0.266956252975442,0.191723999751523,0.192805884296031,1.50759487325168,1.29340106612302,1.22749527931421
640,0.279929474460303,0.192404548751366,0.206128805817829,1.54054776665608,1.28516284277192,1.36754507628294
641,0.297828780787288,0.185739772298242,0.208236645702001,1.5982153301138,1.14511304580318,1.26868639606972
642,0.280264975602004,0.177333310968306,0.208115671179,1.56526243670939,1.14511304580318,1.34283040622963
643,0.290904225666929,0.189439041267728,0.203315796421836,1.55702421335829,1.26044817271861,1.30163928947412
644,0.279643984267761,0.203252122453077,0.214022668455525,1.48288020319837,1.30163928947412,1.35930685293184
645,0.262905183676113,0.175434877542159,0.186169957389101,1.35930685293184,1.14511304580318,1.15335126915429
646,0.270399841090826,0.18539424358814,0.207159501166679,1.48288020319837,1.2192570559631,1.24397172601641
647,0.294479591760455,0.182566467407442,0.187065756836597,1.6064535534649,1.2027806092609,1.16982771585649
648,0.2980289129507,0.176528774145632,0.199596352134023,1.63116822351821,1.17806593920759,1.31811573617633
649,0.277942478144523,0.178535096993278,0.200329177910484,1.48288020319837,1.1863041625587,1.32635395952743
650,0.272192161706662,0.202269352753469,0.204860210098883,1.49111842654947,1.23573350266531,1.34283040622963
651,0.288966642492463,0.18559199204922,0.200494150851655,1.5899771067627,1.14511304580318,1.2192570559631
652,0.268994127952884,0.182255231592557,0.199461694482312,1.40049796968735,1.17806593920759,1.28516284277192
653,0.292529480495195,0.17366021424369,0.199618038896572,1.41697441638955,1.11216015239878,1.28516284277192
654,0.265516330854682,0.184054838739915,0.204761573418175,1.48288020319837,1.16982771585649,1.35106862958074
655,0.275772258956533,0.174307264375542,0.182224790773331,1.44168908644286,1.10392192904767,1.16158949250539
656,0.28262811393927,0.184023656803996,0.203060667426937,1.40873619303845,1.26044817271861,1.31811573617633
657,0.267469029883914,0.181019388713846,0.195840483075634,1.40049796968735,1.2027806092609,1.30163928947412
658,0.295661946322534,0.189615551049292,0.207316504449261,1.54878599000719,1.2192570559631,1.30163928947412
659,0.282583825586919,0.184658909864321,0.20766964524233,1.44992730979396,1.16982771585649,1.34283040622963
660,0.273417756208225,0.202464200470231,0.213333552737583,1.45816553314506,1.36754507628294,1.27692461942082
661,0.315265325186582,0.1761689897319,0.208656860961516,1.73826512708253,1.10392192904767,1.28516284277192
662,0.300163951729535,0.182128211819125,0.209526875931569,1.63940644686931,1.24397172601641,1.25220994936751
663,0.282362183519687,0.175283925394267,0.189670052001096,1.48288020319837,1.06273081229216,1.23573350266531
664,0.295503993127903,0.180212687949838,0.20175354977788,1.65588289357151,1.2192570559631,1.23573350266531
665,0.297508772840794,0.179622479513352,0.205161387597551,1.50759487325168,1.09568370569657,1.1945423859098
666,0.277374643692848,0.177189432816515,0.204323126707048,1.48288020319837,1.09568370569657,1.34283040622963
667,0.279550443675867,0.187506750124348,0.205308810382737,1.48288020319837,1.211018832612,1.44992730979396
668,0.270834796603736,0.201599180401374,0.215296694487261,1.43345086309176,1.33459218287853,1.36754507628294
669,0.277917442749196,0.191078543994418,0.201477226408244,1.43345086309176,1.2027806092609,1.31811573617633
670,0.260201398401289,0.176331189712455,0.191172535562266,1.39225974633625,1.2027806092609,1.211018832612
671,0.287659282446353,0.189230235535421,0.204883480675383,1.56526243670939,1.22749527931421,1.33459218287853
672,0.289625081425944,0.190558386399901,0.188414204512173,1.58173888341159,1.24397172601641,1.1863041625587
673,0.277968299827276,0.195172960518802,0.207952447609676,1.46640375649616,1.16158949250539,1.28516284277192
674,0.292578329071792,0.177792950745878,0.188819837318681,1.47464197984727,1.10392192904767,1.16982771585649
675,0.245930140256351,0.170734227544065,0.195173344164203,1.36754507628294,1.12863659910098,1.27692461942082
676,0.263294866474938,0.17697254182016,0.195427067835874,1.41697441638955,1.09568370569657,1.35930685293184
677,0.287870332288489,0.191357005983963,0.196447767019623,1.52407131995388,1.26868639606972,1.24397172601641
678,0.281267962484156,0.186247620454925,0.198212724273869,1.51583309660278,1.14511304580318,1.23573350266531
679,0.255576953923575,0.172249964884909,0.193045412882237,1.28516284277192,1.02153969553665,1.1863041625587
680,0.289752912665124,0.179079946014537,0.202400019677199,1.54054776665608,1.16158949250539,1.29340106612302
681,0.293663145638278,0.180589971035861,0.197794348986277,1.53230954330498,1.16982771585649,1.2192570559631
682,0.316804080393083,0.184690195631501,0.199634623492116,1.63940644686931,1.2027806092609,1.23573350266531
683,0.268751458976919,0.189788986869587,0.194113277655419,1.45816553314506,1.30163928947412,1.32635395952743
684,0.292448653616307,0.192223036152153,0.203830836992382,1.55702421335829,1.25220994936751,1.22749527931421
685,0.301402649410897,0.193429690413124,0.203730562199167,1.5899771067627,1.24397172601641,1.30987751282523
686,0.290003420760577,0.192200246687108,0.202274812233158,1.5899771067627,1.16158949250539,1.28516284277192
687,0.296052181602587,0.192280293144665,0.219557498606392,1.63116822351821,1.23573350266531,1.42521263974065
688,0.271172663127213,0.185349240920535,0.197847101108998,1.43345086309176,1.22749527931421,1.29340106612302
689,0.293881068276302,0.205495239833969,0.215647489142628,1.63116822351821,1.29340106612302,1.40049796968735
690,0.279255212715587,0.190476438669315,0.204314440901606,1.46640375649616,1.16982771585649,1.26044817271861
691,0.294994077443481,0.187142199714016,0.192767503342323,1.58173888341159,1.211018832612,1.211018832612
692,0.290269777645134,0.202809646330676,0.219797885156971,1.53230954330498,1.32635395952743,1.42521263974065
693,0.254778741775403,0.19003488349472,0.209044648618278,1.35106862958074,1.29340106612302,1.41697441638955
694,0.295898146460055,0.195157619443689,0.211063477572667,1.57350066006049,1.29340106612302,1.44992730979396
695,0.288775638649,0.18691764353082,0.211520199414146,1.54054776665608,1.2192570559631,1.30987751282523
696,0.303638861703942,0.181347970389496,0.202458442013712,1.57350066006049,1.16982771585649,1.33459218287853
697,0.273131676252608,0.182269977693183,0.191792020057125,1.48288020319837,1.16158949250539,1.14511304580318
698,0.271601573049251,0.174018959591502,0.18960145961359,1.36754507628294,1.06273081229216,1.10392192904767
699,0.276961723239831,0.18432382598179,0.203004806021632,1.46640375649616,1.2192570559631,1.24397172601641
700,0.295474330447425,0.198003205702946,0.21122202958823,1.47464197984727,1.26868639606972,1.38402152298514
701,0.28046673311965,0.172642465764099,0.193430946269094,1.51583309660278,1.12863659910098,1.1863041625587
702,0.291521917538402,0.173615036523058,0.183190717203758,1.57350066006049,1.11216015239878,1.1945423859098
703,0.242830418949362,0.192132754123453,0.210344052584854,1.30987751282523,1.26044817271861,1.33459218287853
704,0.284610935782413,0.183563351925858,0.218042106244123,1.57350066006049,1.17806593920759,1.40873619303845
705,0.275422713697864,0.178425909492716,0.200608213523109,1.54878599000719,1.13687482245208,1.30163928947412
706,0.270000383555792,0.197106359764596,0.211126129120949,1.36754507628294,1.25220994936751,1.37578329963404
707,0.275224128118219,0.181264806516183,0.207459379327989,1.50759487325168,1.2027806092609,1.34283040622963
708,0.297588941770738,0.179251272945721,0.192887696065571,1.53230954330498,1.1863041625587,1.27692461942082
709,0.307542554269547,0.194702401262265,0.211566488896749,1.6064535534649,1.26868639606972,1.40873619303845
710,0.292423027264485,0.188181057247147,0.208592493985954,1.44168908644286,1.16982771585649,1.39225974633625
711,0.274209407627438,0.182173751705556,0.21167866624087,1.55702421335829,1.16158949250539,1.36754507628294
712,0.284919194393336,0.191554693661468,0.206773623422174,1.50759487325168,1.22749527931421,1.42521263974065
713,0.311082046857444,0.183137493647487,0.207418424211635,1.6229300001671,1.2192570559631,1.34283040622963
714,0.276762235699193,0.20759012951309,0.212305271658619,1.48288020319837,1.35930685293184,1.35106862958074
715,0.27186541525286,0.193196251484144,0.215334386118635,1.41697441638955,1.24397172601641,1.34283040622963
716,0.269994823325089,0.198178754849097,0.202958068881365,1.54878599000719,1.35106862958074,1.31811573617633
717,0.289789536385789,0.184561939884886,0.204896280598649,1.51583309660278,1.15335126915429,1.26868639606972
718,0.277850628409925,0.188939828234632,0.203283373700614,1.41697441638955,1.24397172601641,1.2192570559631
719,0.299276415448019,0.183848835319933,0.211153654314241,1.43345086309176,1.12039837574988,1.35106862958074
720,0.27538624536944,0.181589543195364,0.204018934723235,1.43345086309176,1.08744548234547,1.24397172601641
721,0.269112549713323,0.178279678999053,0.19425464597027,1.52407131995388,1.15335126915429,1.26868639606972
722,0.255517348966351,0.189371654927949,0.197110527482132,1.27692461942082,1.211018832612,1.28516284277192
723,0.289519581216202,0.178649005678736,0.197837746747485,1.48288020319837,1.2192570559631,1.2192570559631
724,0.288657664335945,0.18345199196803,0.196220563575611,1.49111842654947,1.12039837574988,1.24397172601641
725,0.262523378733668,0.181648188456954,0.194668720321055,1.42521263974065,1.2027806092609,1.16982771585649
726,0.286886132844183,0.188836057318322,0.198448702997537,1.44992730979396,1.17806593920759,1.31811573617633
727,0.28117385782743,0.183151590652266,0.190666377207712,1.5899771067627,1.2192570559631,1.1863041625587
728,0.26799140334813,0.188470565745958,0.194944222080217,1.35106862958074,1.24397172601641,1.26044817271861
729,0.270018208444893,0.173611205891808,0.200332679639916,1.40049796968735,1.04625436558996,1.35106862958074
730,0.274718846532338,0.176304741108651,0.210837485758706,1.43345086309176,1.10392192904767,1.36754507628294
731,0.281961303450756,0.178264581735335,0.187302430934537,1.44992730979396,1.14511304580318,1.17806593920759
732,0.308439237846018,0.185084947133764,0.204079859405704,1.63940644686931,1.16982771585649,1.26044817271861
733,0.264110125451385,0.183246640559605,0.202234536913875,1.41697441638955,1.15335126915429,1.30987751282523
734,0.269195640470171,0.195129851429741,0.20721760442523,1.45816553314506,1.27692461942082,1.33459218287853
735,0.29938831777589,0.186139767537872,0.205866099686784,1.58173888341159,1.1863041625587,1.33459218287853
736,0.270374517374342,0.191417664935742,0.199882420210117,1.43345086309176,1.22749527931421,1.26044817271861
737,0.272402948284384,0.176902668015101,0.197143015543695,1.50759487325168,1.04625436558996,1.29340106612302
738,0.273748204716038,0.185710199965473,0.196004183585373,1.5982153301138,1.11216015239878,1.26868639606972
739,0.282562382099415,0.187350148792629,0.208484620194123,1.52407131995388,1.2192570559631,1.38402152298514
740,0.282717982178142,0.175077989322118,0.19714759249886,1.48288020319837,1.07096903564327,1.2192570559631
741,0.268806870398517,0.186394504751145,0.208073397304371,1.42521263974065,1.211018832612,1.31811573617633
742,0.276563455266112,0.187482035115142,0.206398523086255,1.41697441638955,1.17806593920759,1.30987751282523
743,0.316851987959078,0.182711688140611,0.189850761898614,1.5982153301138,1.17806593920759,1.13687482245208
744,0.265432844750561,0.190342869430971,0.207401025601348,1.36754507628294,1.16982771585649,1.36754507628294
745,0.29584114333558,0.185293286773631,0.2090834957212,1.52407131995388,1.2192570559631,1.41697441638955
746,0.287419710020152,0.192912798869329,0.206553202973103,1.56526243670939,1.2192570559631,1.30163928947412
747,0.27940875206921,0.18364430288392,0.206675507298876,1.47464197984727,1.24397172601641,1.35106862958074
748,0.276467921102899,0.173878872910025,0.193054267279114,1.41697441638955,0.980348578781144,1.17806593920759
749,0.27800839932135,0.187858380591261,0.212344614313126,1.49935664990057,1.24397172601641,1.35930685293184
750,0.298481888979896,0.198622864789879,0.21556278831975,1.56526243670939,1.27692461942082,1.45816553314506
751,0.277758739806365,0.178525315441666,0.201017898025739,1.42521263974065,1.14511304580318,1.33459218287853
